round,question_id,answer_id,question_type,question,answer,num_vote,num_char,num_music,num_cp,num_doujin,num_male,num_female,source_file
11,11111,1111101,Single,您对东方的二次创作感兴趣吗？,非常热衷，欣赏东方二创作品是日常生活的一部分,7943,7400,5972,5943,805,6765,1178,data_raw/cn_official/round_11/conditions/q11111_a1111101.json
11,11111,1111102,Single,您对东方的二次创作感兴趣吗？,有些兴趣，有时间的时候经常会看,5510,4923,3581,3447,371,4656,854,data_raw/cn_official/round_11/conditions/q11111_a1111102.json
11,11111,1111103,Single,您对东方的二次创作感兴趣吗？,兴趣一般，偶尔刷到了会看一下,1072,907,601,540,58,878,194,data_raw/cn_official/round_11/conditions/q11111_a1111103.json
11,11111,1111104,Single,您对东方的二次创作感兴趣吗？,不感兴趣，不会主动接触,68,53,31,26,3,54,14,data_raw/cn_official/round_11/conditions/q11111_a1111104.json
11,12011,1201101,Multiple,您平时比较关注哪种体裁的东方官方作品？,游戏,10039,9542,7700,7360,965,8539,1500,data_raw/cn_official/round_11/conditions/q12011_a1201101.json
11,12011,1201102,Multiple,您平时比较关注哪种体裁的东方官方作品？,漫画,7239,6896,5550,5539,733,6177,1062,data_raw/cn_official/round_11/conditions/q12011_a1201102.json
11,12011,1201103,Multiple,您平时比较关注哪种体裁的东方官方作品？,小说/设定集,5481,5205,4256,4211,585,4603,878,data_raw/cn_official/round_11/conditions/q12011_a1201103.json
11,12011,1201104,Multiple,您平时比较关注哪种体裁的东方官方作品？,音乐CD,7325,6927,5759,5487,765,6212,1113,data_raw/cn_official/round_11/conditions/q12011_a1201104.json
11,12011,1201105,Multiple,您平时比较关注哪种体裁的东方官方作品？,其它公式资料等,2976,2813,2329,2311,360,2430,546,data_raw/cn_official/round_11/conditions/q12011_a1201105.json
11,12021,1202101,Single,您更喜欢官方游戏中的哪一类？,STG（弹幕射击类）,5228,4959,3964,3736,488,4386,842,data_raw/cn_official/round_11/conditions/q12021_a1202101.json
11,12021,1202102,Single,您更喜欢官方游戏中的哪一类？,FTG（黄昏作格斗类，包含刚欲异闻）,2573,2396,1824,1817,190,2270,303,data_raw/cn_official/round_11/conditions/q12021_a1202102.json
11,12021,1202103,Single,您更喜欢官方游戏中的哪一类？,都喜欢,3970,3758,3068,2973,408,3336,634,data_raw/cn_official/round_11/conditions/q12021_a1202103.json
11,12021,1202104,Single,您更喜欢官方游戏中的哪一类？,都没兴趣,640,589,403,427,54,532,108,data_raw/cn_official/round_11/conditions/q12021_a1202104.json
11,12031,1203101,Single,您是否了解旧五作？,十分熟悉,984,932,746,708,111,778,206,data_raw/cn_official/round_11/conditions/q12031_a1203101.json
11,12031,1203102,Single,您是否了解旧五作？,有所了解,8689,8228,6613,6402,832,7337,1352,data_raw/cn_official/round_11/conditions/q12031_a1203102.json
11,12031,1203103,Single,您是否了解旧五作？,不了解,2738,2543,1901,1843,197,2409,329,data_raw/cn_official/round_11/conditions/q12031_a1203103.json
11,12041,1204101,Single,您是否在steam平台上购买过官方游戏？,买过,5119,4819,3840,3719,520,4398,721,data_raw/cn_official/round_11/conditions/q12041_a1204101.json
11,12041,1204102,Single,您是否在steam平台上购买过官方游戏？,没买过,6723,6362,5065,4891,587,5652,1071,data_raw/cn_official/round_11/conditions/q12041_a1204102.json
11,12041,1204103,Single,您是否在steam平台上购买过官方游戏？,不知道steam平台上有官方游戏,567,519,353,342,33,474,93,data_raw/cn_official/round_11/conditions/q12041_a1204103.json
11,12051,1205101,Multiple,您关注哪些近期连载的官方作品？,东方醉蝶华,6279,5955,4863,4766,644,5364,915,data_raw/cn_official/round_11/conditions/q12051_a1205101.json
11,12051,1205102,Multiple,您关注哪些近期连载的官方作品？,东方智灵奇传,4378,4178,3466,3397,509,3722,656,data_raw/cn_official/round_11/conditions/q12051_a1205102.json
11,12051,1205103,Multiple,您关注哪些近期连载的官方作品？,东方外来韦编,1525,1428,1170,1117,158,1222,303,data_raw/cn_official/round_11/conditions/q12051_a1205103.json
11,12051,1205104,Multiple,您关注哪些近期连载的官方作品？,东方我乐多丛志中的其它内容,999,931,722,724,101,816,183,data_raw/cn_official/round_11/conditions/q12051_a1205104.json
11,12051,1205105,Multiple,您关注哪些近期连载的官方作品？,其它,4871,4554,3500,3339,381,4131,740,data_raw/cn_official/round_11/conditions/q12051_a1205105.json
11,12061,1206101,Multiple,您最喜欢东方原作的哪方面？,游戏本身,7159,6813,5587,5328,722,6075,1084,data_raw/cn_official/round_11/conditions/q12061_a1206101.json
11,12061,1206102,Multiple,您最喜欢东方原作的哪方面？,音乐曲目,11078,10493,8590,8194,1074,9446,1632,data_raw/cn_official/round_11/conditions/q12061_a1206102.json
11,12061,1206103,Multiple,您最喜欢东方原作的哪方面？,人物设定,10871,10281,8259,8064,1030,9208,1663,data_raw/cn_official/round_11/conditions/q12061_a1206103.json
11,12061,1206104,Multiple,您最喜欢东方原作的哪方面？,故事剧情,8203,7767,6356,6232,808,6964,1239,data_raw/cn_official/round_11/conditions/q12061_a1206104.json
11,12061,1206105,Multiple,您最喜欢东方原作的哪方面？,其它,1840,1743,1486,1455,234,1585,255,data_raw/cn_official/round_11/conditions/q12061_a1206105.json
11,12071,1207101,Single,您购买过实体正版原作吗？,热衷于收集,832,777,589,589,66,674,158,data_raw/cn_official/round_11/conditions/q12071_a1207101.json
11,12071,1207102,Single,您购买过实体正版原作吗？,购买过,2473,2311,1826,1770,238,2065,408,data_raw/cn_official/round_11/conditions/q12071_a1207102.json
11,12071,1207103,Single,您购买过实体正版原作吗？,想买但是没有条件,6443,6112,4903,4722,561,5464,979,data_raw/cn_official/round_11/conditions/q12071_a1207103.json
11,12071,1207104,Single,您购买过实体正版原作吗？,没买过且没有购买的想法,2642,2483,1930,1861,274,2302,340,data_raw/cn_official/round_11/conditions/q12071_a1207104.json
11,12081,1208101,Multiple,您购买正版原作的渠道为？,囧仙子通贩/B站会员购等正版渠道,1548,1442,1175,1148,154,1293,255,data_raw/cn_official/round_11/conditions/q12081_a1208101.json
11,12081,1208102,Multiple,您购买正版原作的渠道为？,Steam等数字正版平台,1798,1673,1320,1290,167,1507,291,data_raw/cn_official/round_11/conditions/q12081_a1208102.json
11,12081,1208103,Multiple,您购买正版原作的渠道为？,代购店,1067,1008,831,805,119,882,185,data_raw/cn_official/round_11/conditions/q12081_a1208103.json
11,12081,1208104,Multiple,您购买正版原作的渠道为？,二手交易,644,601,484,467,54,511,133,data_raw/cn_official/round_11/conditions/q12081_a1208104.json
11,12081,1208105,Multiple,您购买正版原作的渠道为？,委托朋友,580,538,389,391,38,445,135,data_raw/cn_official/round_11/conditions/q12081_a1208105.json
11,12081,1208106,Multiple,您购买正版原作的渠道为？,实地购买,519,482,381,373,58,430,89,data_raw/cn_official/round_11/conditions/q12081_a1208106.json
11,12082,1208201,Multiple,是什么原因而没有购买？,缺少渠道,5077,4830,3916,3748,455,4354,723,data_raw/cn_official/round_11/conditions/q12082_a1208201.json
11,12082,1208202,Multiple,是什么原因而没有购买？,不懂日语,3654,3480,2738,2648,302,3132,522,data_raw/cn_official/round_11/conditions/q12082_a1208202.json
11,12082,1208203,Multiple,是什么原因而没有购买？,价格过高,3617,3433,2765,2663,350,3109,508,data_raw/cn_official/round_11/conditions/q12082_a1208203.json
11,12082,1208204,Multiple,是什么原因而没有购买？,不感兴趣,1304,1229,950,916,147,1141,163,data_raw/cn_official/round_11/conditions/q12082_a1208204.json
11,12082,1208205,Multiple,是什么原因而没有购买？,其它,1319,1237,996,961,127,1121,198,data_raw/cn_official/round_11/conditions/q12082_a1208205.json
11,12091,1209101,Single,您的能接受的官方作品的价格范围是？（单个作品，含税费、运费等）,没有自主购买能力,1277,1194,918,885,99,1033,244,data_raw/cn_official/round_11/conditions/q12091_a1209101.json
11,12091,1209102,Single,您的能接受的官方作品的价格范围是？（单个作品，含税费、运费等）,单价50RMB以内,3046,2886,2298,2211,293,2648,398,data_raw/cn_official/round_11/conditions/q12091_a1209102.json
11,12091,1209103,Single,您的能接受的官方作品的价格范围是？（单个作品，含税费、运费等）,单价100RMB以内,4540,4307,3462,3325,449,3912,628,data_raw/cn_official/round_11/conditions/q12091_a1209103.json
11,12091,1209104,Single,您的能接受的官方作品的价格范围是？（单个作品，含税费、运费等）,单价150RMB以内,1511,1420,1123,1088,145,1266,245,data_raw/cn_official/round_11/conditions/q12091_a1209104.json
11,12091,1209105,Single,您的能接受的官方作品的价格范围是？（单个作品，含税费、运费等）,单价200RMB以内,1189,1118,882,861,102,986,203,data_raw/cn_official/round_11/conditions/q12091_a1209105.json
11,12091,1209106,Single,您的能接受的官方作品的价格范围是？（单个作品，含税费、运费等）,单价200RMB以上,824,755,563,570,51,657,167,data_raw/cn_official/round_11/conditions/q12091_a1209106.json
11,12101,1210101,Single,您是否了解国内已引进的正版简体中文的东方官方出版物？,已经购买,4642,4422,3675,3600,522,3969,673,data_raw/cn_official/round_11/conditions/q12101_a1210101.json
11,12101,1210102,Single,您是否了解国内已引进的正版简体中文的东方官方出版物？,了解，打算购买,3209,3013,2387,2289,256,2656,553,data_raw/cn_official/round_11/conditions/q12101_a1210102.json
11,12101,1210103,Single,您是否了解国内已引进的正版简体中文的东方官方出版物？,了解，不打算购买,2421,2282,1804,1730,240,2055,366,data_raw/cn_official/round_11/conditions/q12101_a1210103.json
11,12101,1210104,Single,您是否了解国内已引进的正版简体中文的东方官方出版物？,不了解,2112,1962,1380,1321,121,1819,293,data_raw/cn_official/round_11/conditions/q12101_a1210104.json
11,13011,1301101,Multiple,您比较关注哪一类二次创作？,音乐/音声,9598,9190,7434,7221,1003,8159,1439,data_raw/cn_official/round_11/conditions/q13011_a1301101.json
11,13011,1301102,Multiple,您比较关注哪一类二次创作？,漫画,7525,7214,5715,5790,759,6328,1197,data_raw/cn_official/round_11/conditions/q13011_a1301102.json
11,13011,1301103,Multiple,您比较关注哪一类二次创作？,游戏,7864,7549,6026,5928,821,6824,1040,data_raw/cn_official/round_11/conditions/q13011_a1301103.json
11,13011,1301104,Multiple,您比较关注哪一类二次创作？,绘画,7622,7327,5873,5898,790,6280,1342,data_raw/cn_official/round_11/conditions/q13011_a1301104.json
11,13011,1301105,Multiple,您比较关注哪一类二次创作？,视频,8320,7995,6417,6358,902,7190,1130,data_raw/cn_official/round_11/conditions/q13011_a1301105.json
11,13011,1301106,Multiple,您比较关注哪一类二次创作？,文字,3502,3366,2701,2722,387,2938,564,data_raw/cn_official/round_11/conditions/q13011_a1301106.json
11,13011,1301107,Multiple,您比较关注哪一类二次创作？,Cosplay,3872,3706,2863,2896,346,3181,691,data_raw/cn_official/round_11/conditions/q13011_a1301107.json
11,13011,1301108,Multiple,您比较关注哪一类二次创作？,实物,4284,4143,3403,3410,461,3613,671,data_raw/cn_official/round_11/conditions/q13011_a1301108.json
11,13011,1301109,Multiple,您比较关注哪一类二次创作？,其它,1366,1302,1050,1044,149,1164,202,data_raw/cn_official/round_11/conditions/q13011_a1301109.json
11,13021,1302101,Multiple,您关注二次创作的原因？,喜欢某些二次设定或Meme,7652,7329,5740,5753,783,6547,1105,data_raw/cn_official/round_11/conditions/q13021_a1302101.json
11,13021,1302102,Multiple,您关注二次创作的原因？,有趣的故事剧情与世界观架构,8572,8208,6518,6521,903,7319,1253,data_raw/cn_official/round_11/conditions/q13021_a1302102.json
11,13021,1302103,Multiple,您关注二次创作的原因？,（作画、编曲、制作等）在同类作品中更为出色,7746,7414,5985,5832,824,6581,1165,data_raw/cn_official/round_11/conditions/q13021_a1302103.json
11,13021,1302104,Multiple,您关注二次创作的原因？,东方相关的创作就喜欢看,6234,5994,4907,4853,709,5268,966,data_raw/cn_official/round_11/conditions/q13021_a1302104.json
11,13021,1302105,Multiple,您关注二次创作的原因？,其它,1272,1212,976,971,163,1090,182,data_raw/cn_official/round_11/conditions/q13021_a1302105.json
11,13031,1303101,Single,平均来说，您浏览二次创作的大致频率为？,只要有时间就在浏览,2635,2515,2015,2013,277,2169,466,data_raw/cn_official/round_11/conditions/q13031_a1303101.json
11,13031,1303102,Single,平均来说，您浏览二次创作的大致频率为？,几乎每天都会抽时间浏览,4185,4051,3330,3288,467,3653,532,data_raw/cn_official/round_11/conditions/q13031_a1303102.json
11,13031,1303103,Single,平均来说，您浏览二次创作的大致频率为？,每隔几天主动浏览几次,2845,2711,2022,1980,251,2394,451,data_raw/cn_official/round_11/conditions/q13031_a1303103.json
11,13031,1303104,Single,平均来说，您浏览二次创作的大致频率为？,仅在刷到的时候偶尔看看,1462,1357,955,936,108,1207,255,data_raw/cn_official/round_11/conditions/q13031_a1303104.json
11,13031,1303105,Single,平均来说，您浏览二次创作的大致频率为？,如果没有特别的原因不会浏览,96,84,42,42,7,74,22,data_raw/cn_official/round_11/conditions/q13031_a1303105.json
11,13041,1304101,Single,您购买过国内的二次同人作品吗？,购买过国内的二次同人作品,7755,7437,5946,5895,848,6518,1237,data_raw/cn_official/round_11/conditions/q13041_a1304101.json
11,13041,1304103,Single,您购买过国内的二次同人作品吗？,没有购买过,3462,3276,2415,2360,262,2975,487,data_raw/cn_official/round_11/conditions/q13041_a1304103.json
11,13051,1305101,Multiple,您购买的国内二次同人作品类型为？（分类均包含数字版）,音乐/音声类,3445,3298,2724,2656,421,2915,530,data_raw/cn_official/round_11/conditions/q13051_a1305101.json
11,13051,1305102,Multiple,您购买的国内二次同人作品类型为？（分类均包含数字版）,漫画类,3597,3447,2786,2840,396,2919,678,data_raw/cn_official/round_11/conditions/q13051_a1305102.json
11,13051,1305103,Multiple,您购买的国内二次同人作品类型为？（分类均包含数字版）,插画类,2572,2466,1985,2028,301,2050,522,data_raw/cn_official/round_11/conditions/q13051_a1305103.json
11,13051,1305104,Multiple,您购买的国内二次同人作品类型为？（分类均包含数字版）,游戏类,4763,4561,3712,3689,589,4190,573,data_raw/cn_official/round_11/conditions/q13051_a1305104.json
11,13051,1305105,Multiple,您购买的国内二次同人作品类型为？（分类均包含数字版）,文字类,1667,1598,1312,1324,229,1404,263,data_raw/cn_official/round_11/conditions/q13051_a1305105.json
11,13051,1305106,Multiple,您购买的国内二次同人作品类型为？（分类均包含数字版）,视频类,868,821,643,667,104,725,143,data_raw/cn_official/round_11/conditions/q13051_a1305106.json
11,13051,1305107,Multiple,您购买的国内二次同人作品类型为？（分类均包含数字版）,实体周边类,5123,4940,4041,4040,600,4239,884,data_raw/cn_official/round_11/conditions/q13051_a1305107.json
11,13051,1305108,Multiple,您购买的国内二次同人作品类型为？（分类均包含数字版）,服装饰品类,1802,1726,1423,1421,210,1409,393,data_raw/cn_official/round_11/conditions/q13051_a1305108.json
11,13051,1305109,Multiple,您购买的国内二次同人作品类型为？（分类均包含数字版）,其它,454,433,351,354,68,388,66,data_raw/cn_official/round_11/conditions/q13051_a1305109.json
11,13061,1306101,Multiple,您购买国内二次同人作品的渠道为？,网购,6537,6278,5067,5045,712,5457,1080,data_raw/cn_official/round_11/conditions/q13061_a1306101.json
11,13061,1306102,Multiple,您购买国内二次同人作品的渠道为？,展会购买,3341,3216,2638,2656,423,2792,549,data_raw/cn_official/round_11/conditions/q13061_a1306102.json
11,13061,1306103,Multiple,您购买国内二次同人作品的渠道为？,电子版/下载版,3188,3051,2490,2454,451,2791,397,data_raw/cn_official/round_11/conditions/q13061_a1306103.json
11,13061,1306104,Multiple,您购买国内二次同人作品的渠道为？,委托朋友/代购,1426,1375,1092,1123,139,1108,318,data_raw/cn_official/round_11/conditions/q13061_a1306104.json
11,13061,1306105,Multiple,您购买国内二次同人作品的渠道为？,他人转手/二手,1100,1048,841,857,122,829,271,data_raw/cn_official/round_11/conditions/q13061_a1306105.json
11,13061,1306106,Multiple,您购买国内二次同人作品的渠道为？,其它,285,269,218,220,31,235,50,data_raw/cn_official/round_11/conditions/q13061_a1306106.json
11,13071,1307101,Single,您对国内二次同人作品的购买力范围是？（单个作品，含手续费、运费等）,单价30RMB以内,366,343,246,242,23,273,93,data_raw/cn_official/round_11/conditions/q13071_a1307101.json
11,13071,1307102,Single,您对国内二次同人作品的购买力范围是？（单个作品，含手续费、运费等）,单价50RMB以内,1028,982,780,765,116,874,154,data_raw/cn_official/round_11/conditions/q13071_a1307102.json
11,13071,1307103,Single,您对国内二次同人作品的购买力范围是？（单个作品，含手续费、运费等）,单价100RMB以内,2690,2586,2096,2057,318,2344,346,data_raw/cn_official/round_11/conditions/q13071_a1307103.json
11,13071,1307104,Single,您对国内二次同人作品的购买力范围是？（单个作品，含手续费、运费等）,单价150RMB以内,1233,1188,971,959,142,1034,199,data_raw/cn_official/round_11/conditions/q13071_a1307104.json
11,13071,1307105,Single,您对国内二次同人作品的购买力范围是？（单个作品，含手续费、运费等）,单价200RMB以内,1201,1154,924,923,138,1008,193,data_raw/cn_official/round_11/conditions/q13071_a1307105.json
11,13071,1307106,Single,您对国内二次同人作品的购买力范围是？（单个作品，含手续费、运费等）,单价200RMB以上,1235,1182,928,949,111,985,250,data_raw/cn_official/round_11/conditions/q13071_a1307106.json
11,13081,1304102,Single,您购买过国外的二次同人作品吗？,购买过国外的二次同人作品,3954,3791,3038,3051,486,3304,650,data_raw/cn_official/round_11/conditions/q13081_a1304102.json
11,13081,1304103,Single,您购买过国外的二次同人作品吗？,没有购买过,7259,6918,5321,5203,624,6188,1071,data_raw/cn_official/round_11/conditions/q13081_a1304103.json
11,13091,1309101,Multiple,您购买的国外二次同人作品类型为？,音乐/音声类,1975,1892,1551,1532,261,1677,298,data_raw/cn_official/round_11/conditions/q13091_a1309101.json
11,13091,1309102,Multiple,您购买的国外二次同人作品类型为？,漫画类,1767,1689,1351,1407,231,1412,355,data_raw/cn_official/round_11/conditions/q13091_a1309102.json
11,13091,1309103,Multiple,您购买的国外二次同人作品类型为？,插画类,1100,1052,824,855,133,857,243,data_raw/cn_official/round_11/conditions/q13091_a1309103.json
11,13091,1309104,Multiple,您购买的国外二次同人作品类型为？,游戏类,1832,1757,1422,1429,261,1589,243,data_raw/cn_official/round_11/conditions/q13091_a1309104.json
11,13091,1309105,Multiple,您购买的国外二次同人作品类型为？,文字类,476,453,352,366,58,390,86,data_raw/cn_official/round_11/conditions/q13091_a1309105.json
11,13091,1309106,Multiple,您购买的国外二次同人作品类型为？,视频类,416,389,292,306,54,345,71,data_raw/cn_official/round_11/conditions/q13091_a1309106.json
11,13091,1309107,Multiple,您购买的国外二次同人作品类型为？,实体周边类,1793,1729,1413,1442,219,1474,319,data_raw/cn_official/round_11/conditions/q13091_a1309107.json
11,13091,1309108,Multiple,您购买的国外二次同人作品类型为？,服装饰品类,346,330,250,259,25,252,94,data_raw/cn_official/round_11/conditions/q13091_a1309108.json
11,13091,1309109,Multiple,您购买的国外二次同人作品类型为？,其它,226,213,162,172,25,185,41,data_raw/cn_official/round_11/conditions/q13091_a1309109.json
11,13101,1310101,Multiple,您购买国外二次同人作品的渠道为？,国内代理/正版引进,2146,2067,1667,1691,250,1783,363,data_raw/cn_official/round_11/conditions/q13101_a1310101.json
11,13101,1310102,Multiple,您购买国外二次同人作品的渠道为？,电子版/下载版,1493,1431,1170,1175,231,1297,196,data_raw/cn_official/round_11/conditions/q13101_a1310102.json
11,13101,1310103,Multiple,您购买国外二次同人作品的渠道为？,代购平台/代购店,1612,1545,1247,1282,192,1321,291,data_raw/cn_official/round_11/conditions/q13101_a1310103.json
11,13101,1310104,Multiple,您购买国外二次同人作品的渠道为？,网购/转运,1479,1418,1159,1151,192,1235,244,data_raw/cn_official/round_11/conditions/q13101_a1310104.json
11,13101,1310105,Multiple,您购买国外二次同人作品的渠道为？,实地购买（展会/实体店等）,789,754,625,622,98,650,139,data_raw/cn_official/round_11/conditions/q13101_a1310105.json
11,13101,1310106,Multiple,您购买国外二次同人作品的渠道为？,委托朋友帮买,749,722,561,587,72,558,191,data_raw/cn_official/round_11/conditions/q13101_a1310106.json
11,13101,1310107,Multiple,您购买国外二次同人作品的渠道为？,购买二手/他人转手,892,854,700,717,117,698,194,data_raw/cn_official/round_11/conditions/q13101_a1310107.json
11,13101,1310108,Multiple,您购买国外二次同人作品的渠道为？,其它,162,154,113,120,19,130,32,data_raw/cn_official/round_11/conditions/q13101_a1310108.json
11,13111,1311101,Single,您对国外二次同人作品的购买力范围是？（单个作品，含手续费、税费、运费等）,单价50RMB以内,283,269,200,188,33,225,58,data_raw/cn_official/round_11/conditions/q13111_a1311101.json
11,13111,1311102,Single,您对国外二次同人作品的购买力范围是？（单个作品，含手续费、税费、运费等）,单价100RMB以内,821,786,649,638,118,703,118,data_raw/cn_official/round_11/conditions/q13111_a1311102.json
11,13111,1311103,Single,您对国外二次同人作品的购买力范围是？（单个作品，含手续费、税费、运费等）,单价150RMB以内,625,604,489,491,85,533,92,data_raw/cn_official/round_11/conditions/q13111_a1311103.json
11,13111,1311104,Single,您对国外二次同人作品的购买力范围是？（单个作品，含手续费、税费、运费等）,单价200RMB以内,651,626,504,500,80,543,108,data_raw/cn_official/round_11/conditions/q13111_a1311104.json
11,13111,1311105,Single,您对国外二次同人作品的购买力范围是？（单个作品，含手续费、税费、运费等）,单价300RMB以内,483,461,372,383,56,397,86,data_raw/cn_official/round_11/conditions/q13111_a1311105.json
11,13111,1311106,Single,您对国外二次同人作品的购买力范围是？（单个作品，含手续费、税费、运费等）,单价500RMB以内,530,508,396,413,61,461,69,data_raw/cn_official/round_11/conditions/q13111_a1311106.json
11,13111,1311107,Single,您对国外二次同人作品的购买力范围是？（单个作品，含手续费、税费、运费等）,单价500RMB以上,559,535,426,436,52,442,117,data_raw/cn_official/round_11/conditions/q13111_a1311107.json
11,13121,1312101,Multiple,阻碍您购买二次同人作品的原因是？,缺少购买国外二次创作的渠道,4209,4046,3216,3164,373,3567,642,data_raw/cn_official/round_11/conditions/q13121_a1312101.json
11,13121,1312102,Multiple,阻碍您购买二次同人作品的原因是？,缺少购买国内二次创作的渠道,1275,1222,928,907,87,1108,167,data_raw/cn_official/round_11/conditions/q13121_a1312102.json
11,13121,1312103,Multiple,阻碍您购买二次同人作品的原因是？,不懂国外二次创作对应的外语,1980,1907,1496,1500,164,1680,300,data_raw/cn_official/round_11/conditions/q13121_a1312103.json
11,13121,1312104,Multiple,阻碍您购买二次同人作品的原因是？,价格过高,4568,4387,3499,3461,475,3862,706,data_raw/cn_official/round_11/conditions/q13121_a1312104.json
11,13121,1312105,Multiple,阻碍您购买二次同人作品的原因是？,不感兴趣,1413,1351,1022,1013,179,1195,218,data_raw/cn_official/round_11/conditions/q13121_a1312105.json
11,13121,1312106,Multiple,阻碍您购买二次同人作品的原因是？,其它,1679,1595,1269,1258,198,1432,247,data_raw/cn_official/round_11/conditions/q13121_a1312106.json
11,13121,1312107,Multiple,阻碍您购买二次同人作品的原因是？,不存在阻碍，我想买啥买啥！,1721,1645,1282,1274,174,1444,277,data_raw/cn_official/round_11/conditions/q13121_a1312107.json
11,13131,1313101,Single,您在进行（任何形式、任何程度的）二次创作吗？,是，且有持续性的投入,1560,1494,1173,1190,157,1097,463,data_raw/cn_official/round_11/conditions/q13131_a1313101.json
11,13131,1313102,Single,您在进行（任何形式、任何程度的）二次创作吗？,是，偶尔进行,4202,4022,3201,3208,463,3380,822,data_raw/cn_official/round_11/conditions/q13131_a1313102.json
11,13131,1313103,Single,您在进行（任何形式、任何程度的）二次创作吗？,否,5450,5192,3984,3855,489,5015,435,data_raw/cn_official/round_11/conditions/q13131_a1313103.json
11,13141,1314101,Single,您了解官方授权商业作品（归言录、东方幻想Eclipse等）吗？,正在玩，并且有在游戏中消费,1505,1463,1160,1182,122,1249,256,data_raw/cn_official/round_11/conditions/q13141_a1314101.json
11,13141,1314102,Single,您了解官方授权商业作品（归言录、东方幻想Eclipse等）吗？,正在玩，但没有在游戏中消费,2035,1948,1585,1575,187,1648,387,data_raw/cn_official/round_11/conditions/q13141_a1314102.json
11,13141,1314103,Single,您了解官方授权商业作品（归言录、东方幻想Eclipse等）吗？,了解，没在玩，但一直在关注,3134,2982,2300,2275,321,2643,491,data_raw/cn_official/round_11/conditions/q13141_a1314103.json
11,13141,1314104,Single,您了解官方授权商业作品（归言录、东方幻想Eclipse等）吗？,了解，但没在玩，也不感兴趣,2990,2872,2314,2226,345,2639,351,data_raw/cn_official/round_11/conditions/q13141_a1314104.json
11,13141,1314105,Single,您了解官方授权商业作品（归言录、东方幻想Eclipse等）吗？,不了解，希望了解,760,698,440,445,35,627,133,data_raw/cn_official/round_11/conditions/q13141_a1314105.json
11,13141,1314106,Single,您了解官方授权商业作品（归言录、东方幻想Eclipse等）吗？,不了解，也不感兴趣,788,745,559,550,99,686,102,data_raw/cn_official/round_11/conditions/q13141_a1314106.json
11,21011,2101101,Multiple,您在进行何种类型的二次创作？,音乐/音声类,1251,1206,936,900,155,1036,215,data_raw/cn_official/round_11/conditions/q21011_a2101101.json
11,21011,2101102,Multiple,您在进行何种类型的二次创作？,漫画类,1008,972,713,768,74,619,389,data_raw/cn_official/round_11/conditions/q21011_a2101102.json
11,21011,2101103,Multiple,您在进行何种类型的二次创作？,插画类,1689,1643,1308,1357,143,979,710,data_raw/cn_official/round_11/conditions/q21011_a2101103.json
11,21011,2101104,Multiple,您在进行何种类型的二次创作？,软件/游戏类,802,775,617,610,104,684,118,data_raw/cn_official/round_11/conditions/q21011_a2101104.json
11,21011,2101105,Multiple,您在进行何种类型的二次创作？,文字类,1679,1631,1318,1349,212,1362,317,data_raw/cn_official/round_11/conditions/q21011_a2101105.json
11,21011,2101106,Multiple,您在进行何种类型的二次创作？,视频类,1220,1181,967,971,192,998,222,data_raw/cn_official/round_11/conditions/q21011_a2101106.json
11,21011,2101107,Multiple,您在进行何种类型的二次创作？,实体周边类,454,440,341,359,41,296,158,data_raw/cn_official/round_11/conditions/q21011_a2101107.json
11,21011,2101108,Multiple,您在进行何种类型的二次创作？,服装饰品类,254,247,188,194,21,177,77,data_raw/cn_official/round_11/conditions/q21011_a2101108.json
11,21011,2101109,Multiple,您在进行何种类型的二次创作？,其它,1236,1200,952,961,122,1080,156,data_raw/cn_official/round_11/conditions/q21011_a2101109.json
11,21021,2102101,Multiple,在创作过程中，您的动力来源是？,表达对角色/音乐/作品的喜爱,4285,4171,3395,3429,508,3223,1062,data_raw/cn_official/round_11/conditions/q21021_a2102101.json
11,21021,2102102,Multiple,在创作过程中，您的动力来源是？,创作完成时的成就感,2741,2665,2211,2227,378,2151,590,data_raw/cn_official/round_11/conditions/q21021_a2102102.json
11,21021,2102103,Multiple,在创作过程中，您的动力来源是？,观众对作品的反馈,1885,1825,1477,1507,248,1449,436,data_raw/cn_official/round_11/conditions/q21021_a2102103.json
11,21021,2102104,Multiple,在创作过程中，您的动力来源是？,其它创作者的支持与鼓励,1299,1265,1029,1048,168,946,353,data_raw/cn_official/round_11/conditions/q21021_a2102104.json
11,21021,2102105,Multiple,在创作过程中，您的动力来源是？,通过创作作品来获取经济收益,387,371,275,278,51,299,88,data_raw/cn_official/round_11/conditions/q21021_a2102105.json
11,21021,2102106,Multiple,在创作过程中，您的动力来源是？,其它,821,798,623,631,88,693,128,data_raw/cn_official/round_11/conditions/q21021_a2102106.json
11,21031,2103101,Input,在诸多支持您进行创作的因素中，最主要的是？,,0,0,0,0,0,0,0,data_raw/cn_official/round_11/conditions/q21031_a2103101.json
11,21041,2104101,Multiple,在创作过程中遇到过什么样的困难？,需要从其他事情上分时间和精力,3099,3016,2479,2496,407,2387,712,data_raw/cn_official/round_11/conditions/q21041_a2104101.json
11,21041,2104102,Multiple,在创作过程中遇到过什么样的困难？,感到技术力不足,3622,3524,2918,2938,463,2742,880,data_raw/cn_official/round_11/conditions/q21041_a2104102.json
11,21041,2104103,Multiple,在创作过程中遇到过什么样的困难？,难以维持自己的动力,1320,1284,1029,1036,166,992,328,data_raw/cn_official/round_11/conditions/q21041_a2104103.json
