condition_family,question_index,question_group,question,question_token,answer_index,answer_id,answer,expected_cohort,target_category,status,row_count,url,raw_path,processed_path,error,expected_cohort_source,total_effective_votes,total_first_votes,filtered_entity_count,actual_entity_count,mean_votes,median_votes,official_filter_description
questionnaire_answer,49,4,是否参加过东方专门同人展,c9c6399841dbdd88e1bc22031b548zgNIDKR2019,1,1,有,2796,chara,available_crawled,190,https://touhou.vote/v8/?m=chara&type=simple&quest=c9c6399841dbdd88e1bc22031b548zgNIDKR2019&item=1,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_049/a_001/target_chara.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_049/a_001/target_chara.json.gz,,official aggregate questionnaire APIs,,,,227,,,<b>是否参加过东方专门同人展→有</b>
questionnaire_answer,49,4,是否参加过东方专门同人展,c9c6399841dbdd88e1bc22031b548zgNIDKR2019,1,1,有,2796,music,available_crawled,479,https://touhou.vote/v8/?m=music&type=simple&quest=c9c6399841dbdd88e1bc22031b548zgNIDKR2019&item=1,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_049/a_001/target_music.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_049/a_001/target_music.json.gz,,official aggregate questionnaire APIs,,,,569,,,<b>是否参加过东方专门同人展→有</b>
questionnaire_answer,49,4,是否参加过东方专门同人展,c9c6399841dbdd88e1bc22031b548zgNIDKR2019,2,2,没有,5556,chara,available_crawled,190,https://touhou.vote/v8/?m=chara&type=simple&quest=c9c6399841dbdd88e1bc22031b548zgNIDKR2019&item=2,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_049/a_002/target_chara.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_049/a_002/target_chara.json.gz,,official aggregate questionnaire APIs,,,,227,,,<b>是否参加过东方专门同人展→没有</b>
questionnaire_answer,49,4,是否参加过东方专门同人展,c9c6399841dbdd88e1bc22031b548zgNIDKR2019,2,2,没有,5556,music,available_crawled,512,https://touhou.vote/v8/?m=music&type=simple&quest=c9c6399841dbdd88e1bc22031b548zgNIDKR2019&item=2,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_049/a_002/target_music.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_049/a_002/target_music.json.gz,,official aggregate questionnaire APIs,,,,569,,,<b>是否参加过东方专门同人展→没有</b>
questionnaire_answer,50,4,过去一年内有没有参加过东方专门同人展,2121006448b9c00e150923451394hQPQrYhm2019,1,1,有,2319,chara,available_crawled,190,https://touhou.vote/v8/?m=chara&type=simple&quest=2121006448b9c00e150923451394hQPQrYhm2019&item=1,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_050/a_001/target_chara.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_050/a_001/target_chara.json.gz,,official aggregate questionnaire APIs,,,,227,,,<b>过去一年内有没有参加过东方专门同人展→有</b>
questionnaire_answer,50,4,过去一年内有没有参加过东方专门同人展,2121006448b9c00e150923451394hQPQrYhm2019,1,1,有,2319,music,available_crawled,464,https://touhou.vote/v8/?m=music&type=simple&quest=2121006448b9c00e150923451394hQPQrYhm2019&item=1,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_050/a_001/target_music.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_050/a_001/target_music.json.gz,,official aggregate questionnaire APIs,,,,569,,,<b>过去一年内有没有参加过东方专门同人展→有</b>
questionnaire_answer,50,4,过去一年内有没有参加过东方专门同人展,2121006448b9c00e150923451394hQPQrYhm2019,2,2,没有,477,chara,available_crawled,137,https://touhou.vote/v8/?m=chara&type=simple&quest=2121006448b9c00e150923451394hQPQrYhm2019&item=2,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_050/a_002/target_chara.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_050/a_002/target_chara.json.gz,,official aggregate questionnaire APIs,,,,227,,,<b>过去一年内有没有参加过东方专门同人展→没有</b>
questionnaire_answer,50,4,过去一年内有没有参加过东方专门同人展,2121006448b9c00e150923451394hQPQrYhm2019,2,2,没有,477,music,available_crawled,326,https://touhou.vote/v8/?m=music&type=simple&quest=2121006448b9c00e150923451394hQPQrYhm2019&item=2,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_050/a_002/target_music.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_050/a_002/target_music.json.gz,,official aggregate questionnaire APIs,,,,569,,,<b>过去一年内有没有参加过东方专门同人展→没有</b>
questionnaire_answer,51,4,没有参加过展会的原因是,3d0687015c93367b72128d3b9e09OTwlSr8B9e09,1,1,路费太贵,2418,chara,available_crawled,179,https://touhou.vote/v8/?m=chara&type=simple&quest=3d0687015c93367b72128d3b9e09OTwlSr8B9e09&item=1,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_051/a_001/target_chara.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_051/a_001/target_chara.json.gz,,official aggregate questionnaire APIs,,,,227,,,<b>没有参加过展会的原因是→路费太贵</b>
questionnaire_answer,51,4,没有参加过展会的原因是,3d0687015c93367b72128d3b9e09OTwlSr8B9e09,1,1,路费太贵,2418,music,available_crawled,459,https://touhou.vote/v8/?m=music&type=simple&quest=3d0687015c93367b72128d3b9e09OTwlSr8B9e09&item=1,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_051/a_001/target_music.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_051/a_001/target_music.json.gz,,official aggregate questionnaire APIs,,,,569,,,<b>没有参加过展会的原因是→路费太贵</b>
questionnaire_answer,51,4,没有参加过展会的原因是,3d0687015c93367b72128d3b9e09OTwlSr8B9e09,2,2,没有时间,4570,chara,available_crawled,186,https://touhou.vote/v8/?m=chara&type=simple&quest=3d0687015c93367b72128d3b9e09OTwlSr8B9e09&item=2,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_051/a_002/target_chara.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_051/a_002/target_chara.json.gz,,official aggregate questionnaire APIs,,,,227,,,<b>没有参加过展会的原因是→没有时间</b>
questionnaire_answer,51,4,没有参加过展会的原因是,3d0687015c93367b72128d3b9e09OTwlSr8B9e09,2,2,没有时间,4570,music,available_crawled,497,https://touhou.vote/v8/?m=music&type=simple&quest=3d0687015c93367b72128d3b9e09OTwlSr8B9e09&item=2,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_051/a_002/target_music.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_051/a_002/target_music.json.gz,,official aggregate questionnaire APIs,,,,569,,,<b>没有参加过展会的原因是→没有时间</b>
questionnaire_answer,51,4,没有参加过展会的原因是,3d0687015c93367b72128d3b9e09OTwlSr8B9e09,3,3,家里阻拦,893,chara,available_crawled,155,https://touhou.vote/v8/?m=chara&type=simple&quest=3d0687015c93367b72128d3b9e09OTwlSr8B9e09&item=3,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_051/a_003/target_chara.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_051/a_003/target_chara.json.gz,,official aggregate questionnaire APIs,,,,227,,,<b>没有参加过展会的原因是→家里阻拦</b>
questionnaire_answer,51,4,没有参加过展会的原因是,3d0687015c93367b72128d3b9e09OTwlSr8B9e09,3,3,家里阻拦,893,music,available_crawled,397,https://touhou.vote/v8/?m=music&type=simple&quest=3d0687015c93367b72128d3b9e09OTwlSr8B9e09&item=3,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_051/a_003/target_music.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_051/a_003/target_music.json.gz,,official aggregate questionnaire APIs,,,,569,,,<b>没有参加过展会的原因是→家里阻拦</b>
questionnaire_answer,51,4,没有参加过展会的原因是,3d0687015c93367b72128d3b9e09OTwlSr8B9e09,4,4,不感兴趣,449,chara,available_crawled,147,https://touhou.vote/v8/?m=chara&type=simple&quest=3d0687015c93367b72128d3b9e09OTwlSr8B9e09&item=4,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_051/a_004/target_chara.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_051/a_004/target_chara.json.gz,,official aggregate questionnaire APIs,,,,227,,,<b>没有参加过展会的原因是→不感兴趣</b>
questionnaire_answer,51,4,没有参加过展会的原因是,3d0687015c93367b72128d3b9e09OTwlSr8B9e09,4,4,不感兴趣,449,music,available_crawled,368,https://touhou.vote/v8/?m=music&type=simple&quest=3d0687015c93367b72128d3b9e09OTwlSr8B9e09&item=4,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_051/a_004/target_music.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_051/a_004/target_music.json.gz,,official aggregate questionnaire APIs,,,,569,,,<b>没有参加过展会的原因是→不感兴趣</b>
questionnaire_answer,51,4,没有参加过展会的原因是,3d0687015c93367b72128d3b9e09OTwlSr8B9e09,5,5,未曾听说,564,chara,available_crawled,148,https://touhou.vote/v8/?m=chara&type=simple&quest=3d0687015c93367b72128d3b9e09OTwlSr8B9e09&item=5,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_051/a_005/target_chara.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_051/a_005/target_chara.json.gz,,official aggregate questionnaire APIs,,,,227,,,<b>没有参加过展会的原因是→未曾听说</b>
questionnaire_answer,51,4,没有参加过展会的原因是,3d0687015c93367b72128d3b9e09OTwlSr8B9e09,5,5,未曾听说,564,music,available_crawled,336,https://touhou.vote/v8/?m=music&type=simple&quest=3d0687015c93367b72128d3b9e09OTwlSr8B9e09&item=5,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_051/a_005/target_music.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_051/a_005/target_music.json.gz,,official aggregate questionnaire APIs,,,,569,,,<b>没有参加过展会的原因是→未曾听说</b>
questionnaire_answer,52,4,是否只考虑参加本地或附近地区的同人展,d7f1c7c4d80f3e5df911b98c677bGxoxmRIJ677b,1,1,仅参加本地或附近地区的,5413,chara,available_crawled,196,https://touhou.vote/v8/?m=chara&type=simple&quest=d7f1c7c4d80f3e5df911b98c677bGxoxmRIJ677b&item=1,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_052/a_001/target_chara.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_052/a_001/target_chara.json.gz,,official aggregate questionnaire APIs,,,,227,,,<b>是否只考虑参加本地或附近地区的同人展→仅参加本地或附近地区的</b>
questionnaire_answer,52,4,是否只考虑参加本地或附近地区的同人展,d7f1c7c4d80f3e5df911b98c677bGxoxmRIJ677b,1,1,仅参加本地或附近地区的,5413,music,available_crawled,511,https://touhou.vote/v8/?m=music&type=simple&quest=d7f1c7c4d80f3e5df911b98c677bGxoxmRIJ677b&item=1,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_052/a_001/target_music.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_052/a_001/target_music.json.gz,,official aggregate questionnaire APIs,,,,569,,,<b>是否只考虑参加本地或附近地区的同人展→仅参加本地或附近地区的</b>
questionnaire_answer,52,4,是否只考虑参加本地或附近地区的同人展,d7f1c7c4d80f3e5df911b98c677bGxoxmRIJ677b,2,2,异地的展会也会去,2939,chara,available_crawled,184,https://touhou.vote/v8/?m=chara&type=simple&quest=d7f1c7c4d80f3e5df911b98c677bGxoxmRIJ677b&item=2,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_052/a_002/target_chara.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_052/a_002/target_chara.json.gz,,official aggregate questionnaire APIs,,,,227,,,<b>是否只考虑参加本地或附近地区的同人展→异地的展会也会去</b>
questionnaire_answer,52,4,是否只考虑参加本地或附近地区的同人展,d7f1c7c4d80f3e5df911b98c677bGxoxmRIJ677b,2,2,异地的展会也会去,2939,music,available_crawled,488,https://touhou.vote/v8/?m=music&type=simple&quest=d7f1c7c4d80f3e5df911b98c677bGxoxmRIJ677b&item=2,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_052/a_002/target_music.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_052/a_002/target_music.json.gz,,official aggregate questionnaire APIs,,,,569,,,<b>是否只考虑参加本地或附近地区的同人展→异地的展会也会去</b>
questionnaire_answer,53,4,浏览东方Project主题站点的频率如何,14ac7aac82fb018a02c5ef645ce9xULINkji5ce9,1,1,经常,3827,chara,available_crawled,189,https://touhou.vote/v8/?m=chara&type=simple&quest=14ac7aac82fb018a02c5ef645ce9xULINkji5ce9&item=1,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_053/a_001/target_chara.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_053/a_001/target_chara.json.gz,,official aggregate questionnaire APIs,,,,227,,,<b>浏览东方Project主题站点的频率如何→经常</b>
questionnaire_answer,53,4,浏览东方Project主题站点的频率如何,14ac7aac82fb018a02c5ef645ce9xULINkji5ce9,1,1,经常,3827,music,available_crawled,501,https://touhou.vote/v8/?m=music&type=simple&quest=14ac7aac82fb018a02c5ef645ce9xULINkji5ce9&item=1,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_053/a_001/target_music.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_053/a_001/target_music.json.gz,,official aggregate questionnaire APIs,,,,569,,,<b>浏览东方Project主题站点的频率如何→经常</b>
questionnaire_answer,53,4,浏览东方Project主题站点的频率如何,14ac7aac82fb018a02c5ef645ce9xULINkji5ce9,2,2,偶尔,3569,chara,available_crawled,187,https://touhou.vote/v8/?m=chara&type=simple&quest=14ac7aac82fb018a02c5ef645ce9xULINkji5ce9&item=2,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_053/a_002/target_chara.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_053/a_002/target_chara.json.gz,,official aggregate questionnaire APIs,,,,227,,,<b>浏览东方Project主题站点的频率如何→偶尔</b>
questionnaire_answer,53,4,浏览东方Project主题站点的频率如何,14ac7aac82fb018a02c5ef645ce9xULINkji5ce9,2,2,偶尔,3569,music,available_crawled,485,https://touhou.vote/v8/?m=music&type=simple&quest=14ac7aac82fb018a02c5ef645ce9xULINkji5ce9&item=2,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_053/a_002/target_music.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_053/a_002/target_music.json.gz,,official aggregate questionnaire APIs,,,,569,,,<b>浏览东方Project主题站点的频率如何→偶尔</b>
questionnaire_answer,53,4,浏览东方Project主题站点的频率如何,14ac7aac82fb018a02c5ef645ce9xULINkji5ce9,3,3,很少,781,chara,available_crawled,156,https://touhou.vote/v8/?m=chara&type=simple&quest=14ac7aac82fb018a02c5ef645ce9xULINkji5ce9&item=3,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_053/a_003/target_chara.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_053/a_003/target_chara.json.gz,,official aggregate questionnaire APIs,,,,227,,,<b>浏览东方Project主题站点的频率如何→很少</b>
questionnaire_answer,53,4,浏览东方Project主题站点的频率如何,14ac7aac82fb018a02c5ef645ce9xULINkji5ce9,3,3,很少,781,music,available_crawled,357,https://touhou.vote/v8/?m=music&type=simple&quest=14ac7aac82fb018a02c5ef645ce9xULINkji5ce9&item=3,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_053/a_003/target_music.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_053/a_003/target_music.json.gz,,official aggregate questionnaire APIs,,,,569,,,<b>浏览东方Project主题站点的频率如何→很少</b>
questionnaire_answer,53,4,浏览东方Project主题站点的频率如何,14ac7aac82fb018a02c5ef645ce9xULINkji5ce9,4,4,从不,182,chara,available_crawled,110,https://touhou.vote/v8/?m=chara&type=simple&quest=14ac7aac82fb018a02c5ef645ce9xULINkji5ce9&item=4,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_053/a_004/target_chara.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_053/a_004/target_chara.json.gz,,official aggregate questionnaire APIs,,,,227,,,<b>浏览东方Project主题站点的频率如何→从不</b>
questionnaire_answer,53,4,浏览东方Project主题站点的频率如何,14ac7aac82fb018a02c5ef645ce9xULINkji5ce9,4,4,从不,182,music,available_crawled,218,https://touhou.vote/v8/?m=music&type=simple&quest=14ac7aac82fb018a02c5ef645ce9xULINkji5ce9&item=4,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_053/a_004/target_music.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_053/a_004/target_music.json.gz,,official aggregate questionnaire APIs,,,,569,,,<b>浏览东方Project主题站点的频率如何→从不</b>
questionnaire_answer,54,4,平日里接触东方信息的渠道是,dfb89cc6efc90d8129761cbd7c68LUj0DKtq7c68,1,1,论坛贴吧等主题社区,5319,chara,available_crawled,195,https://touhou.vote/v8/?m=chara&type=simple&quest=dfb89cc6efc90d8129761cbd7c68LUj0DKtq7c68&item=1,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_054/a_001/target_chara.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_054/a_001/target_chara.json.gz,,official aggregate questionnaire APIs,,,,227,,,<b>平日里接触东方信息的渠道是→论坛贴吧等主题社区</b>
questionnaire_answer,54,4,平日里接触东方信息的渠道是,dfb89cc6efc90d8129761cbd7c68LUj0DKtq7c68,1,1,论坛贴吧等主题社区,5319,music,available_crawled,505,https://touhou.vote/v8/?m=music&type=simple&quest=dfb89cc6efc90d8129761cbd7c68LUj0DKtq7c68&item=1,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_054/a_001/target_music.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_054/a_001/target_music.json.gz,,official aggregate questionnaire APIs,,,,569,,,<b>平日里接触东方信息的渠道是→论坛贴吧等主题社区</b>
questionnaire_answer,54,4,平日里接触东方信息的渠道是,dfb89cc6efc90d8129761cbd7c68LUj0DKtq7c68,2,2,微博推特类网站,3198,chara,available_crawled,184,https://touhou.vote/v8/?m=chara&type=simple&quest=dfb89cc6efc90d8129761cbd7c68LUj0DKtq7c68&item=2,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_054/a_002/target_chara.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_054/a_002/target_chara.json.gz,,official aggregate questionnaire APIs,,,,227,,,<b>平日里接触东方信息的渠道是→微博推特类网站</b>
questionnaire_answer,54,4,平日里接触东方信息的渠道是,dfb89cc6efc90d8129761cbd7c68LUj0DKtq7c68,2,2,微博推特类网站,3198,music,available_crawled,501,https://touhou.vote/v8/?m=music&type=simple&quest=dfb89cc6efc90d8129761cbd7c68LUj0DKtq7c68&item=2,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_054/a_002/target_music.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_054/a_002/target_music.json.gz,,official aggregate questionnaire APIs,,,,569,,,<b>平日里接触东方信息的渠道是→微博推特类网站</b>
questionnaire_answer,54,4,平日里接触东方信息的渠道是,dfb89cc6efc90d8129761cbd7c68LUj0DKtq7c68,3,3,社交网络（如人人，FB，G+等）,1920,chara,available_crawled,171,https://touhou.vote/v8/?m=chara&type=simple&quest=dfb89cc6efc90d8129761cbd7c68LUj0DKtq7c68&item=3,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_054/a_003/target_chara.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_054/a_003/target_chara.json.gz,,official aggregate questionnaire APIs,,,,227,,,<b>平日里接触东方信息的渠道是→社交网络（如人人，FB，G+等）</b>
questionnaire_answer,54,4,平日里接触东方信息的渠道是,dfb89cc6efc90d8129761cbd7c68LUj0DKtq7c68,3,3,社交网络（如人人，FB，G+等）,1920,music,available_crawled,445,https://touhou.vote/v8/?m=music&type=simple&quest=dfb89cc6efc90d8129761cbd7c68LUj0DKtq7c68&item=3,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_054/a_003/target_music.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_054/a_003/target_music.json.gz,,official aggregate questionnaire APIs,,,,569,,,<b>平日里接触东方信息的渠道是→社交网络（如人人，FB，G+等）</b>
questionnaire_answer,54,4,平日里接触东方信息的渠道是,dfb89cc6efc90d8129761cbd7c68LUj0DKtq7c68,4,4,视频网站,6688,chara,available_crawled,195,https://touhou.vote/v8/?m=chara&type=simple&quest=dfb89cc6efc90d8129761cbd7c68LUj0DKtq7c68&item=4,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_054/a_004/target_chara.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_054/a_004/target_chara.json.gz,,official aggregate questionnaire APIs,,,,227,,,<b>平日里接触东方信息的渠道是→视频网站</b>
questionnaire_answer,54,4,平日里接触东方信息的渠道是,dfb89cc6efc90d8129761cbd7c68LUj0DKtq7c68,4,4,视频网站,6688,music,available_crawled,519,https://touhou.vote/v8/?m=music&type=simple&quest=dfb89cc6efc90d8129761cbd7c68LUj0DKtq7c68&item=4,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_054/a_004/target_music.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_054/a_004/target_music.json.gz,,official aggregate questionnaire APIs,,,,569,,,<b>平日里接触东方信息的渠道是→视频网站</b>
questionnaire_answer,54,4,平日里接触东方信息的渠道是,dfb89cc6efc90d8129761cbd7c68LUj0DKtq7c68,5,5,即时通信工具（包括群）,4301,chara,available_crawled,195,https://touhou.vote/v8/?m=chara&type=simple&quest=dfb89cc6efc90d8129761cbd7c68LUj0DKtq7c68&item=5,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_054/a_005/target_chara.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_054/a_005/target_chara.json.gz,,official aggregate questionnaire APIs,,,,227,,,<b>平日里接触东方信息的渠道是→即时通信工具（包括群）</b>
questionnaire_answer,54,4,平日里接触东方信息的渠道是,dfb89cc6efc90d8129761cbd7c68LUj0DKtq7c68,5,5,即时通信工具（包括群）,4301,music,available_crawled,507,https://touhou.vote/v8/?m=music&type=simple&quest=dfb89cc6efc90d8129761cbd7c68LUj0DKtq7c68&item=5,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_054/a_005/target_music.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_054/a_005/target_music.json.gz,,official aggregate questionnaire APIs,,,,569,,,<b>平日里接触东方信息的渠道是→即时通信工具（包括群）</b>
questionnaire_answer,54,4,平日里接触东方信息的渠道是,dfb89cc6efc90d8129761cbd7c68LUj0DKtq7c68,6,6,现实生活,1490,chara,available_crawled,174,https://touhou.vote/v8/?m=chara&type=simple&quest=dfb89cc6efc90d8129761cbd7c68LUj0DKtq7c68&item=6,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_054/a_006/target_chara.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_054/a_006/target_chara.json.gz,,official aggregate questionnaire APIs,,,,227,,,<b>平日里接触东方信息的渠道是→现实生活</b>
questionnaire_answer,54,4,平日里接触东方信息的渠道是,dfb89cc6efc90d8129761cbd7c68LUj0DKtq7c68,6,6,现实生活,1490,music,available_crawled,438,https://touhou.vote/v8/?m=music&type=simple&quest=dfb89cc6efc90d8129761cbd7c68LUj0DKtq7c68&item=6,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_054/a_006/target_music.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_054/a_006/target_music.json.gz,,official aggregate questionnaire APIs,,,,569,,,<b>平日里接触东方信息的渠道是→现实生活</b>
questionnaire_answer,54,4,平日里接触东方信息的渠道是,dfb89cc6efc90d8129761cbd7c68LUj0DKtq7c68,7,7,其他途径,823,chara,available_crawled,168,https://touhou.vote/v8/?m=chara&type=simple&quest=dfb89cc6efc90d8129761cbd7c68LUj0DKtq7c68&item=7,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_054/a_007/target_chara.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_054/a_007/target_chara.json.gz,,official aggregate questionnaire APIs,,,,227,,,<b>平日里接触东方信息的渠道是→其他途径</b>
questionnaire_answer,54,4,平日里接触东方信息的渠道是,dfb89cc6efc90d8129761cbd7c68LUj0DKtq7c68,7,7,其他途径,823,music,available_crawled,403,https://touhou.vote/v8/?m=music&type=simple&quest=dfb89cc6efc90d8129761cbd7c68LUj0DKtq7c68&item=7,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_054/a_007/target_music.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_054/a_007/target_music.json.gz,,official aggregate questionnaire APIs,,,,569,,,<b>平日里接触东方信息的渠道是→其他途径</b>
questionnaire_answer,55,4,是否会主动向周围的人介绍东方Project,c5818ad103f5321952e69665f4b6byzONUhaf4b6,1,1,会,4539,chara,available_crawled,187,https://touhou.vote/v8/?m=chara&type=simple&quest=c5818ad103f5321952e69665f4b6byzONUhaf4b6&item=1,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_055/a_001/target_chara.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_055/a_001/target_chara.json.gz,,official aggregate questionnaire APIs,,,,227,,,<b>是否会主动向周围的人介绍东方Project→会</b>
questionnaire_answer,55,4,是否会主动向周围的人介绍东方Project,c5818ad103f5321952e69665f4b6byzONUhaf4b6,1,1,会,4539,music,available_crawled,501,https://touhou.vote/v8/?m=music&type=simple&quest=c5818ad103f5321952e69665f4b6byzONUhaf4b6&item=1,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/conditions/q_055/a_001/target_music.html.gz,data_raw/cn_official_legacy/round_08/processed/advanced/questionnaire/conditions/q_055/a_001/target_music.json.gz,,official aggregate questionnaire APIs,,,,569,,,<b>是否会主动向周围的人介绍东方Project→会</b>
